"Province_State","date","confirmed","deaths","population","change_confirmed","change_deaths","rolling_ave_confirmed","rolling_ave_deaths","perc_change","pop_perc","status","status_bin"
"South Dakota",2021-02-14,110315,1844,858469,110,6,147.875,5,0.990134763165589,8.61271635900656,"stable",-1
"South Dakota",2021-02-15,110376,1844,858469,61,0,143.375,4.375,-2.12587757973788,8.35062186287449,"stable",-1
"South Dakota",2021-02-16,110593,1844,858469,217,0,163.75,4.375,1.60168858747375,9.53732749813913,"stable",-1
"South Dakota",2021-02-17,110685,1844,858469,92,0,160,4.375,0.553310602945476,9.31891541802907,"stable",-1
"South Dakota",2021-02-18,110871,1847,858469,186,3,161.375,4,3.14513395358481,9.39899984740276,"stable",-1
"South Dakota",2021-02-19,111018,1853,858469,147,6,144.875,3,0.34945932817609,8.43798669491851,"stable",-1
"South Dakota",2021-02-20,111165,1859,858469,147,6,137.125,3.5,-6.2029030751256,7.98660172935773,"stable",-1
"South Dakota",2021-02-21,111304,1863,858469,139,4,137.375,3.125,-5.27101153332269,8.0011625346984,"stable",-1
"South Dakota",2021-02-22,111334,1863,858469,30,0,127.375,2.375,-7.92107810532471,7.41873032107158,"stable",-1
"South Dakota",2021-02-23,111546,1863,858469,212,0,146.25,2.375,0.320337717494749,8.5180711242922,"stable",-1
"South Dakota",2021-02-24,111808,1864,858469,262,1,151.875,2.5,3.43635006039822,8.84568924445728,"stable",-1
"South Dakota",2021-02-25,111964,1872,858469,156,8,159.875,3.5,5.24188992264135,9.31163501535874,"stable",-1
"South Dakota",2021-02-26,112107,1879,858469,143,7,154.5,4,6.31938951785096,8.99857770053432,"stable",-1
"South Dakota",2021-02-27,112293,1886,858469,186,7,159.375,4.125,3.05776912154079,9.2825134046774,"stable",-1
"Tennessee",2020-01-22,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-23,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-24,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-25,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-26,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-27,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-28,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-29,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-30,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-01-31,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-01,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-02,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-03,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-04,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-05,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-06,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-07,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-08,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-09,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-10,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-11,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-12,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-13,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-14,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-15,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-16,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-17,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-18,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-19,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-20,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-21,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-22,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-23,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-24,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-25,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-26,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-27,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-28,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-02-29,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-03-01,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-03-02,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-03-03,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-03-04,0,0,6600299,0,0,0,0,0,0,"stable",-1
"Tennessee",2020-03-05,1,0,6600299,1,0,0.125,0,0.00378770719326503,0.000946926798316258,"stable",-1
"Tennessee",2020-03-06,1,0,6600299,0,0,0.125,0,0.00378770719326503,0.000946926798316258,"stable",-1
"Tennessee",2020-03-07,1,0,6600299,0,0,0.125,0,0.00378770719326503,0.000946926798316258,"stable",-1
"Tennessee",2020-03-08,3,0,6600299,2,0,0.375,0,0.0113631215797951,0.00284078039494877,"stable",-1
"Tennessee",2020-03-09,3,0,6600299,0,0,0.375,0,0.00757541438653006,0.00284078039494877,"stable",-1
"Tennessee",2020-03-10,3,0,6600299,0,0,0.375,0,0.00757541438653006,0.00284078039494877,"stable",-1
"Tennessee",2020-03-11,9,0,6600299,6,0,1.125,0,0.0303016575461203,0.00852234118484632,"stable",-1
"Tennessee",2020-03-12,18,0,6600299,9,0,2.25,0,0.0568156078989755,0.0170446823696926,"stable",-1
"Tennessee",2020-03-13,26,0,6600299,8,0,3.125,0,0.0833295582518307,0.0236731699579065,"stable",-1
"Tennessee",2020-03-14,32,0,6600299,6,0,3.875,0,0.106055801411421,0.029354730747804,"stable",-1
"Tennessee",2020-03-15,32,0,6600299,0,0,3.875,0,0.0833295582518307,0.029354730747804,"stable",-1
"Tennessee",2020-03-16,52,0,6600299,20,0,6.125,0,0.117418922991216,0.0463994131174966,"stable",-1
"Tennessee",2020-03-17,74,0,6600299,22,0,8.875,0,0.174234530890192,0.0672318026804543,"stable",-1
"Tennessee",2020-03-18,100,0,6600299,26,0,12.125,0,0.249988674755492,0.091851899436677,"stable",-1
"Tennessee",2020-03-19,154,0,6600299,54,0,18.125,0,0.431798620032214,0.137304385755857,"stable",-1
"Tennessee",2020-03-20,223,1,6600299,69,1,25.625,0.125,0.590882322149345,0.194119993654833,"stable",-1
"Tennessee",2020-03-21,304,1,6600299,81,0,34.75,0.125,0.784055389005862,0.26324564993192,"stable",-1
"Tennessee",2020-03-22,393,2,6600299,89,1,45.125,0.25,0.999954699021969,0.341840574192169,"stable",-1
"Tennessee",2020-03-23,614,2,6600299,221,0,72.75,0.25,1.65522804345682,0.551111396620062,"stable",-1
"Tennessee",2020-03-24,772,2,6600299,158,0,90,0.25,1.95066920453149,0.681787294787706,"stable",-1
"Tennessee",2020-03-25,916,3,6600299,144,1,105.25,0.375,2.13626685700148,0.797312364182289,"stable",-1
"Tennessee",2020-03-26,1097,3,6600299,181,0,124.625,0.375,2.40898177491656,0.944086017921309,"stable",-1
"Tennessee",2020-03-27,1318,6,6600299,221,3,145.5,0.75,2.20444558648025,1.10222279324012,"stable",-1
"Tennessee",2020-03-28,1511,7,6600299,193,1,161,0.75,2.15141768577454,1.21964171623134,"stable",-1
"Tennessee",2020-03-29,1720,8,6600299,209,1,177,0.875,2.17414392893413,1.34084834641582,"stable",-1
"Tennessee",2020-03-30,1917,14,6600299,197,6,190.5,1.5,1.99612169085067,1.44311644063398,"stable",-1
"Tennessee",2020-03-31,2391,23,6600299,474,9,222.125,2.625,2.32186450947146,1.68268892060799,"stable",-1
"Tennessee",2020-04-01,2933,24,6600299,542,1,270.125,2.75,3.30666837972037,2.04630881116143,"stable",-1
"Tennessee",2020-04-02,3013,36,6600299,80,12,262.125,4.125,2.57942859861349,1.98570549606919,"stable",-1
"Tennessee",2020-04-03,3067,41,6600299,54,5,246.25,4.75,1.6893174081962,1.86544579268303,"stable",-1
"Tennessee",2020-04-04,3322,50,6600299,255,9,250.5,5.5,0.859809532871162,1.89764130382578,"stable",-1
"Tennessee",2020-04-05,3633,53,6600299,311,3,265.25,5.75,-0.147720580537336,2.0093786660271,"stable",-1
"Tennessee",2020-04-06,3802,65,6600299,169,12,260.25,7.125,-0.0568156078989755,1.97150159409445,"stable",-1
"Tennessee",2020-04-07,4139,72,6600299,337,7,277.75,7.25,0.954502212702788,2.10407134585873,"stable",-1
"Tennessee",2020-04-08,4363,80,6600299,224,8,246.5,7.125,-0.121206630184481,1.86733964627966,"stable",-1
"Tennessee",2020-04-09,4634,94,6600299,271,14,212.625,8.75,-1.59462472836458,1.61072248393596,"stable",-1
"Tennessee",2020-04-10,4891,98,6600299,257,4,234.75,7.75,-0.772692267426067,1.77832852723793,"stable",-1
"Tennessee",2020-04-11,5132,106,6600299,241,8,258.125,8.125,-0.59467002934261,1.95540383852307,"stable",-1
"Tennessee",2020-04-12,5508,106,6600299,376,0,273.25,7,0.810569339358717,2.06998198111934,"stable",-1
"Tennessee",2020-04-13,5610,109,6600299,102,3,247.125,7,1.04540718534115,1.87207428027124,"stable",-1
"Tennessee",2020-04-14,5827,124,6600299,217,15,253.125,7.375,0.55679295740996,1.91752676659042,"stable",-1
"Tennessee",2020-04-15,5827,124,6600299,0,0,211,6.5,-1.42796561186092,1.59841243555784,"stable",-1
"Tennessee",2020-04-16,6166,136,6600299,339,12,225.375,7,-1.45069185502051,1.70730901736421,"stable",-1
"Tennessee",2020-04-17,6263,141,6600299,97,5,203.625,5.875,-1.31812210325623,1.54254375445718,"stable",-1
"Tennessee",2020-04-18,6589,142,6600299,326,1,212.25,5.5,-1.23858025219767,1.60788170354101,"stable",-1
"Tennessee",2020-04-19,7070,148,6600299,481,6,242.25,5.25,0.946926798316258,1.83514413513691,"stable",-1
"Tennessee",2020-04-20,7238,152,6600299,168,4,216.25,5.75,-0.276502625108347,1.63818336108713,"stable",-1
"Tennessee",2020-04-21,7394,157,6600299,156,5,223,6,0.58709461495608,1.6893174081962,"stable",-1
"Tennessee",2020-04-22,7394,157,6600299,0,0,195.875,4.125,-0.496189642317719,1.48383429296158,"stable",-1
"Tennessee",2020-04-23,8266,171,6600299,872,14,304.875,5.875,1.89764130382578,2.30955446109335,"stable",-1
"Tennessee",2020-04-24,8728,169,6600299,462,-2,320.25,4.125,3.15137238479651,2.42602645728625,"stable",-1
"Tennessee",2020-04-25,9189,177,6600299,461,8,365.75,4.5,4.32556161470867,2.77070781187337,"stable",-1
"Tennessee",2020-04-26,9667,181,6600299,478,4,384.75,4.875,5.72322556902346,2.91464068521744,"stable",-1
"Tennessee",2020-04-27,9918,184,6600299,251,3,356,4.5,1.5491722420454,2.6968475216047,"stable",-1
"Tennessee",2020-04-28,10052,188,6600299,134,4,351.75,4.5,0.954502212702788,2.66465201046195,"stable",-1
"Tennessee",2020-04-29,10366,195,6600299,314,7,371.5,4.75,0.174234530890192,2.81426644459592,"stable",-1
"Tennessee",2020-04-30,10735,199,6600299,369,4,417.625,5.25,0.996166991828703,3.16368243317462,"stable",-1
"Tennessee",2020-05-01,11891,204,6600299,1156,5,453.125,4.125,2.94304848916693,3.43260964389644,"stable",-1
"Tennessee",2020-05-02,12661,209,6600299,770,5,491.625,5,4.23844434926357,3.72426309777784,"stable",-1
"Tennessee",2020-05-03,13177,210,6600299,516,1,498.5,4.125,3.84831050835727,3.77634407168524,"stable",-1
"Tennessee",2020-05-04,13571,219,6600299,394,9,488,4.75,2.13247914980821,3.69680222062667,"stable",-1
"Tennessee",2020-05-05,13690,226,6600299,119,7,471.5,5.25,0.55679295740996,3.57180788324893,"stable",-1
"Tennessee",2020-05-06,13938,239,6600299,248,13,485.75,6.375,-0.178022238083457,3.67975753825698,"stable",-1
"Tennessee",2020-05-07,14096,238,6600299,158,-1,466.25,5.375,-0.977228455862378,3.53203695771964,"stable",-1
"Tennessee",2020-05-08,14441,242,6600299,345,4,463.25,5.375,-0.749966024266476,3.50931071456005,"stable",-1
"Tennessee",2020-05-09,14768,242,6600299,327,0,359.625,4.75,-3.3899979379722,2.72430839875587,"stable",-1
"Tennessee",2020-05-10,14985,243,6600299,217,1,290.5,4.25,-5.91639863587998,2.20065787928698,"stable",-1
"Tennessee",2020-05-11,15544,251,6600299,559,8,295.875,5.125,-5.16264490442024,2.24137573161458,"stable",-1
"Tennessee",2020-05-12,16111,266,6600299,567,15,317.5,5.875,-4.41646658734703,2.4051940677233,"stable",-1
"Tennessee",2020-05-13,16370,273,6600299,259,7,335,5.875,-0.746178317073211,2.53776381948757,"stable",-1
"Tennessee",2020-05-14,16699,287,6600299,329,14,345.125,6,1.65522804345682,2.61446489015119,"stable",-1
"Tennessee",2020-05-15,16960,290,6600299,261,3,358,6.5,1.88249047505272,2.71199835037776,"stable",-1
"Tennessee",2020-05-16,17263,295,6600299,303,5,352.75,6.625,1.06813342850074,2.67222742484848,"stable",-1
"Tennessee",2020-05-17,17359,298,6600299,96,3,323.875,7,-0.337105940200588,2.45348733443742,"stable",-1
"Tennessee",2020-05-18,18011,301,6600299,652,3,378.25,7.25,1.00374240621523,2.865400491705,"stable",-1
"Tennessee",2020-05-19,18412,305,6600299,401,4,358.5,6.75,0.0151508287730601,2.71578605757103,"stable",-1
"Tennessee",2020-05-20,18412,305,6600299,0,0,287.625,4.875,-1.97339544769108,2.17887856292571,"stable",-1
"Tennessee",2020-05-21,18961,313,6600299,549,8,323.875,5,0,2.45348733443742,"stable",-1
"Tennessee",2020-05-22,19394,315,6600299,433,2,336.875,3.5,-1.25373108097073,2.55196772146232,"stable",-1
"Tennessee",2020-05-23,19785,329,6600299,391,14,353.125,4.875,-0.162871409310396,2.67506820524343,"stable",-1
"Tennessee",2020-05-24,20111,336,6600299,326,7,356,5.125,2.07187583471597,2.6968475216047,"stable",-1
"Tennessee",2020-05-25,20535,338,6600299,424,2,397,5,2.21580870806004,3.00743951145244,"stable",-1
"Tennessee",2020-05-26,20895,343,6600299,360,5,360.5,5.25,0.715876659527091,2.73093688634409,"stable",-1
"Tennessee",2020-05-27,21285,353,6600299,390,10,359.125,6,0.181809945276722,2.72052069156261,"stable",-1
"Tennessee",2020-05-28,21679,356,6600299,394,3,408.375,6.375,1.58704931397805,3.09360985009922,"stable",-1
"Tennessee",2020-05-29,22063,361,6600299,384,5,387.75,6,-0.280290332301612,2.93736692837703,"stable",-1
"Tennessee",2020-05-30,22566,364,6600299,503,3,396.5,6.125,1.09085967166033,3.00365180425917,"stable",-1
"Tennessee",2020-05-31,22566,364,6600299,0,0,347.625,4.375,-0.348469061780383,2.63340342611751,"stable",-1
"Tennessee",2020-06-01,22566,364,6600299,0,0,306.875,3.5,-3.07561824093121,2.32470528986641,"stable",-1
"Tennessee",2020-06-02,24342,381,6600299,1776,17,475.875,5.375,2.67033357125185,3.60495032118999,"stable",-1
"Tennessee",2020-06-03,24833,388,6600299,491,7,492.25,5.625,2.90138371004101,3.72899773176942,"stable",-1
"Tennessee",2020-06-04,25190,401,6600299,357,13,488.125,6,4.2573828852299,3.69774914742499,"stable",-1
"Tennessee",2020-06-05,25664,408,6600299,474,7,498.125,6.5,5.7951920056955,3.77350329129029,"stable",-1
"Tennessee",2020-06-06,26177,417,6600299,513,9,514.25,7,1.16282610833236,3.89565684827309,"stable",-1
"Tennessee",2020-06-07,26493,418,6600299,316,1,490.875,6.75,-0.0416647791259154,3.71858153698795,"stable",-1
"Tennessee",2020-06-08,27005,421,6600299,512,3,554.875,7.125,2.02263564120353,4.20340805772587,"stable",-1
"Tennessee",2020-06-09,27575,435,6600299,570,14,626.125,8.875,3.87861216590339,4.74315633276614,"stable",-1
"Tennessee",2020-06-10,27930,437,6600299,355,2,448.5,7,-1.99233398365741,3.39757335235873,"stable",-1
"Tennessee",2020-06-11,28340,441,6600299,410,4,438.375,6.625,-1.59083702117131,3.32087228169512,"stable",-1
"Tennessee",2020-06-12,29118,466,6600299,778,25,491,8.125,-1.93551837575843,3.71952846378626,"stable",-1
"Tennessee",2020-06-13,29549,472,6600299,431,6,485.625,8,-4.2573828852299,3.67881061145866,"stable",-1
"Tennessee",2020-06-14,30343,474,6600299,794,2,520.75,7.125,2.18929475770719,3.94489704178553,"stable",-1
"Tennessee",2020-06-15,31004,482,6600299,661,8,563.875,8,3.80285802203809,4.27158678720464,"stable",-1
"Tennessee",2020-06-16,31751,493,6600299,747,11,593.25,9,3.0983444840908,4.49411458480896,"stable",-1
"Tennessee",2020-06-17,32114,498,6600299,363,5,567.375,7.875,2.47716050439533,4.2981007375575,"stable",-1
"Tennessee",2020-06-18,32770,508,6600299,656,10,605,8.875,2.55291464826063,4.58312570385069,"stable",-1
"Tennessee",2020-06-19,34017,515,6600299,1247,7,709.625,9.25,4.41646658734703,5.3757034340414,"stable",-1
"Tennessee",2020-06-20,34446,524,6600299,429,9,666,7.25,2.20444558648025,5.04522598142902,"stable",-1
"Tennessee",2020-06-21,35102,526,6600299,656,2,694.125,6.75,3.84073509397074,5.25828451105018,"stable",-1
"Tennessee",2020-06-22,35553,531,6600299,451,5,651.25,7.125,1.40145166150806,4.9334886192277,"stable",-1
"Tennessee",2020-06-23,36303,542,6600299,750,11,662.375,7.5,-1.43175331905418,5.01776510427785,"stable",-1
"Tennessee",2020-06-24,37235,556,6600299,932,14,685.5,7.875,0.590882322149345,5.19294656196636,"stable",-1
"Tennessee",2020-06-25,38034,567,6600299,799,11,740,8.625,1.39008853992827,5.60580664603225,"stable",-1
"Tennessee",2020-06-26,39444,577,6600299,1410,10,834.25,8.625,5.54520333094001,6.31978945196271,"stable",-1
"Tennessee",2020-06-27,40172,584,6600299,728,7,769.375,8.625,3.24227735743487,5.82833444363657,"stable",-1
"Tennessee",2020-06-28,40172,584,6600299,0,0,715.75,7.5,0.916625140770138,5.42210284715889,"stable",-1
"Tennessee",2020-06-29,42297,592,6600299,2125,8,899.375,8.25,4.82932667141292,6.81313831388548,"stable",-1
"Tennessee",2020-06-30,43509,604,6600299,1212,12,994.5,9.125,4.85584062176577,7.53374960740415,"stable",-1
"Tennessee",2020-07-01,45315,609,6600299,1806,5,1126.5,8.375,10.8214794511582,8.53370430642612,"stable",-1
"Tennessee",2020-07-02,46890,620,6600299,1575,11,1206.875,8,14.8819015623383,9.14257823774347,"stable",-1
"Tennessee",2020-07-03,48712,633,6600299,1822,13,1334.75,8.25,13.1925841541421,10.111284352421,"outbreak",1
"Tennessee",2020-07-04,50140,637,6600299,1428,4,1337,7.5,10.3783177095462,10.1283290347907,"outbreak",1
"Tennessee",2020-07-05,51316,645,6600299,1176,8,1393,7.625,8.07539173604105,10.5525522404364,"outbreak",1
"Tennessee",2020-07-06,52039,652,6600299,723,7,1483.375,8.5,8.37840831150225,11.237180315619,"outbreak",1
"Tennessee",2020-07-07,53514,665,6600299,1475,13,1402.125,9.125,2.04157417716985,10.6216778967135,"outbreak",1
"Tennessee",2020-07-08,55986,685,6600299,2472,20,1559.625,10.125,6.74590651120502,11.814805662592,"outbreak",1
"Tennessee",2020-07-09,57591,710,6600299,1605,25,1534.5,12.625,4.28768454277602,11.6244733761304,"outbreak",1
"Tennessee",2020-07-10,59546,723,6600299,1955,13,1582,12.875,2.98850097548611,11.9843055594906,"outbreak",1
"Tennessee",2020-07-11,61006,738,6600299,1460,15,1536.75,13.125,4.07936064714644,11.6415180585001,"outbreak",1
"Tennessee",2020-07-12,61960,741,6600299,954,3,1477.5,13,-2.48852362597513,11.1926747560982,"outbreak",1
"Tennessee",2020-07-13,65274,749,6600299,3314,8,1744.75,13,6.37092349907178,13.2172042508983,"outbreak",1
"Tennessee",2020-07-14,66788,767,6600299,1514,18,1843.625,14.375,7.92767115550371,13.9662233483665,"outbreak",1
"Tennessee",2020-07-15,69061,783,6600299,2273,16,1943.375,14.75,12.3214114996912,14.7218709334229,"outbreak",1
"Tennessee",2020-07-16,71540,796,6600299,2479,13,1944.25,13.875,14.1432986596516,14.7284994210111,"outbreak",1
"Tennessee",2020-07-17,73819,815,6600299,2279,19,2028.5,13.125,8.59809532871162,15.3667280830762,"outbreak",1
"Tennessee",2020-07-18,76336,838,6600299,2517,23,2098.75,14.375,7.73071038145393,15.89890094373,"outbreak",1
"Tennessee",2020-07-19,78115,843,6600299,1779,5,2138.625,13.125,5.91639863587998,16.2009705923929,"outbreak",1
"Tennessee",2020-07-20,79754,847,6600299,1639,4,2224.25,13.25,8.48446411291367,16.8496154492395,"outbreak",1
"Tennessee",2020-07-21,81944,871,6600299,2190,24,2083.75,15.25,1.67416657942314,15.785269727932,"outbreak",1
"Tennessee",2020-07-22,84417,888,6600299,2473,17,2203.625,15.125,3.17788633514936,16.6933725275173,"outbreak",1
"Tennessee",2020-07-23,86987,925,6600299,2570,37,2240.75,17.75,3.09455677689753,16.9746097866172,"outbreak",1
"Tennessee",2020-07-24,89078,938,6600299,2091,13,2192.25,17.75,-0.969653041475848,16.6072021888705,"outbreak",1
"Tennessee",2020-07-25,90796,964,6600299,1718,26,2122.125,18.625,1.16282610833236,16.0759762550151,"outbreak",1
"Tennessee",2020-07-26,93936,967,6600299,3140,3,2200,16.125,-0.109843508604686,16.6659116503661,"outbreak",1
"Tennessee",2020-07-27,96489,978,6600299,2553,11,2296.75,16.875,1.69689282258273,17.3988329922629,"outbreak",1
"Tennessee",2020-07-28,99044,999,6600299,2555,21,2411.25,19,6.63606300260034,18.2662179395206,"outbreak",1
"Tennessee",2020-07-29,100822,1020,6600299,1778,21,2359.75,18.625,7.20043137439683,17.8760840986143,"outbreak",1
"Tennessee",2020-07-30,102871,1033,6600299,2049,13,2306.75,18.125,3.23470194304834,17.4745871361282,"outbreak",1
"Tennessee",2020-07-31,105959,1060,6600299,3088,27,2371.5,16.875,2.26504890157249,17.965095217656,"outbreak",1
"Tennessee",2020-08-01,108184,1067,6600299,2225,7,2388.25,16.125,-0.696938123560766,18.0919834086304,"outbreak",1
"Tennessee",2020-08-02,109627,1073,6600299,1443,6,2353.875,13.625,-0.178022238083457,17.8315785390935,"outbreak",1
"Tennessee",2020-08-03,110636,1092,6600299,1009,19,2087.5,15.625,-6.64363841698687,15.8136775318815,"outbreak",1
"Tennessee",2020-08-04,112441,1117,6600299,1805,25,1994,17.375,-11.4388757236604,15.1053762867409,"outbreak",1
"Tennessee",2020-08-05,114098,1144,6600299,1657,27,1881.75,18.125,-15.3477895471099,14.255036021853,"outbreak",1
"Tennessee",2020-08-06,116350,1186,6600299,2252,42,1941,20.75,-12.5107968593544,14.7038793242549,"outbreak",1
"Tennessee",2020-08-07,118782,1206,6600299,2432,20,1988.875,21.625,-2.98850097548611,15.06655228801,"outbreak",1
"Tennessee",2020-08-08,120585,1215,6600299,1803,9,1828.25,19.375,-5.02249973826943,13.8497513521736,"outbreak",1
"Tennessee",2020-08-09,122712,1223,6600299,2127,8,1816,19.5,-1.99233398365741,13.7569525259386,"outbreak",1
"Tennessee",2020-08-10,123914,1233,6600299,1202,10,1785.875,20,-4.70054462684191,13.5287431675444,"outbreak",1
"Tennessee",2020-08-11,124915,1271,6600299,1001,38,1784.875,22.375,-6.18153813940853,13.5211677531578,"outbreak",1
"Tennessee",2020-08-12,126393,1289,6600299,1478,18,1744,21.5,-2.55291464826063,13.2115226901084,"outbreak",1
"Tennessee",2020-08-13,128511,1313,6600299,2118,24,1801.625,21.125,-0.435586327225479,13.6480559441322,"outbreak",1
"Tennessee",2020-08-14,130458,1326,6600299,1947,13,1763.5,17.5,-0.677999587594441,13.3592432706458,"outbreak",1
"Tennessee",2020-08-15,131747,1345,6600299,1289,19,1620.625,17.375,-4.97704725195025,12.2769059401703,"outbreak",1
"Tennessee",2020-08-16,133708,1366,6600299,1961,21,1640.375,18.875,-3.14000926321671,12.4265203743043,"outbreak",1
"Tennessee",2020-08-17,134744,1387,6600299,1036,21,1504,20.5,-9.01853082716404,11.3934232373412,"outbreak",1
"Tennessee",2020-08-18,135770,1424,6600299,1026,37,1482,23.875,-8.52991659923285,11.2267641208376,"outbreak",1
"Tennessee",2020-08-19,137800,1452,6600299,2030,28,1610.625,22.625,-0.303016575461203,12.201151796305,"outbreak",1
"Tennessee",2020-08-20,139175,1488,6600299,1375,36,1597.75,24.875,-1.29160815290338,12.1036183360784,"outbreak",1
"Tennessee",2020-08-21,140844,1549,6600299,1669,61,1541.625,29.5,1.14009986517277,11.6784482036344,"outbreak",1
"Tennessee",2020-08-22,142083,1563,6600299,1239,14,1453.125,29.625,-0.874960361644223,11.0080240304265,"outbreak",1
"Tennessee",2020-08-23,143937,1567,6600299,1854,4,1523.75,27.75,-2.6324564993192,11.5430376714752,"outbreak",1
"Tennessee",2020-08-24,144604,1588,6600299,667,21,1362,27.75,-7.14361576649785,10.3177143944539,"outbreak",1
"Tennessee",2020-08-25,145417,1628,6600299,813,40,1334.125,30.125,-6.28759394081995,10.1065497184294,"outbreak",1
"Tennessee",2020-08-26,147353,1648,6600299,1936,20,1447.875,28,-0.159083702117131,10.9682531048972,"outbreak",1
"Tennessee",2020-08-27,149179,1673,6600299,1826,25,1422.375,27.625,-3.07183053373794,10.7750800380407,"outbreak",1
"Tennessee",2020-08-28,150815,1701,6600299,1636,28,1455,26.625,2.81805415178918,11.0222279324012,"outbreak",1
"Tennessee",2020-08-29,152280,1725,6600299,1465,24,1429.5,22,2.89002058846122,10.8290548655447,"outbreak",1
"Tennessee",2020-08-30,153115,1747,6600299,835,22,1379,23,-2.08702666348903,10.446496439025,"outbreak",1
"Tennessee",2020-08-31,154933,1754,6600299,1818,7,1374.5,23.375,-1.45069185502051,10.4124070742856,"outbreak",1
"Tennessee",2020-09-01,156329,1781,6600299,1396,27,1465.625,24.125,0.321955111427528,11.1027167102581,"outbreak",1
"Tennessee",2020-09-02,157831,1797,6600299,1502,16,1551.75,21.125,3.7043776350132,11.755149274298,"outbreak",1
"Tennessee",2020-09-03,159546,1815,6600299,1715,18,1524.125,20.875,4.3975280513807,11.5458784518701,"outbreak",1
"Tennessee",2020-09-04,160597,1837,6600299,1051,22,1427.25,20.5,1.59841243555784,10.812010183175,"outbreak",1
"Tennessee",2020-09-05,162362,1862,6600299,1765,25,1443.375,20.125,-0.674211880401176,10.9341637401578,"outbreak",1
"Tennessee",2020-09-06,164126,1865,6600299,1764,3,1480.75,17.5,-2.15141768577454,11.2172948528544,"outbreak",1
"Tennessee",2020-09-07,165109,1869,6600299,983,4,1499.25,15.25,-0.753753731459741,11.3574400190052,"outbreak",1
"Tennessee",2020-09-08,165754,1896,6600299,645,27,1352.625,17.75,-2.26126119437922,10.2466948845802,"outbreak",1
"Tennessee",2020-09-09,166606,1931,6600299,852,35,1284.625,18.75,-4.81038813544659,9.73156670629619,"outbreak",1
"Tennessee",2020-09-10,168237,1988,6600299,1631,57,1300.75,23.875,-5.45429835830165,9.85372026327898,"outbreak",1
"Tennessee",2020-09-11,169859,2025,6600299,1622,37,1289.125,26.25,-6.36713579187852,9.76565607103557,"outbreak",1
"Tennessee",2020-09-12,170891,2064,6600299,1032,39,1286.75,28.375,-1.99612169085067,9.74766446186756,"outbreak",1
