"iso3","date","confirmed","deaths","recovered","2017"
"AGO",2020-07-31,1148,52,437,29784193
"AGO",2020-08-01,1164,54,460,29784193
"AGO",2020-08-02,1199,55,461,29784193
"AGO",2020-08-03,1280,58,476,29784193
"AGO",2020-08-04,1344,59,503,29784193
"AGO",2020-08-05,1395,62,506,29784193
"AGO",2020-08-06,1483,64,520,29784193
"AGO",2020-08-07,1538,67,544,29784193
"AGO",2020-08-08,1572,70,564,29784193
"AGO",2020-08-09,1672,75,567,29784193
"AGO",2020-08-10,1679,78,569,29784193
"AGO",2020-08-11,1735,80,575,29784193
"AGO",2020-08-12,1762,80,577,29784193
"AGO",2020-08-13,1815,80,577,29784193
"AGO",2020-08-14,1852,86,584,29784193
"AGO",2020-08-15,1879,86,628,29784193
"AGO",2020-08-16,1906,88,628,29784193
"AGO",2020-08-17,1935,88,632,29784193
"AGO",2020-08-18,1966,90,667,29784193
"AGO",2020-08-19,2015,92,698,29784193
"AGO",2020-08-20,2044,93,742,29784193
"AGO",2020-08-21,2068,94,804,29784193
"AGO",2020-08-22,2134,94,814,29784193
"AGO",2020-08-23,2171,96,818,29784193
"AGO",2020-08-24,2222,100,877,29784193
"AGO",2020-08-25,2283,102,977,29784193
"AGO",2020-08-26,2332,103,977,29784193
"AGO",2020-08-27,2415,105,1335,29784193
"AGO",2020-08-28,2471,106,1028,29784193
"AGO",2020-08-29,2551,107,1041,29784193
"AGO",2020-08-30,2624,107,1063,29784193
"AGO",2020-08-31,2654,108,1071,29784193
"AGO",2020-09-01,2729,109,1084,29784193
"AGO",2020-09-02,2777,112,1115,29784193
"AGO",2020-09-03,2805,113,1144,29784193
"AGO",2020-09-04,2876,115,1167,29784193
"AGO",2020-09-05,2935,117,1192,29784193
"AGO",2020-09-06,2965,117,1198,29784193
"AGO",2020-09-07,2981,120,1215,29784193
"AGO",2020-09-08,3033,124,1215,29784193
"AGO",2020-09-09,3092,126,1245,29784193
"AGO",2020-09-10,3217,130,1277,29784193
"AGO",2020-09-11,3279,131,1288,29784193
"AGO",2020-09-12,3335,132,1289,29784193
"AGO",2020-09-13,3388,134,1301,29784193
"AGO",2020-09-14,3439,136,1324,29784193
"AGO",2020-09-15,3569,139,1332,29784193
"AGO",2020-09-16,3675,143,1401,29784193
"AGO",2020-09-17,3789,144,1405,29784193
"AGO",2020-09-18,3848,147,1443,29784193
"AGO",2020-09-19,3901,147,1445,29784193
"AGO",2020-09-20,3991,152,1445,29784193
"AGO",2020-09-21,4117,154,1449,29784193
"AGO",2020-09-22,4236,155,1462,29784193
"AGO",2020-09-23,4363,159,1473,29784193
"AGO",2020-09-24,4475,162,1503,29784193
"AGO",2020-09-25,4590,167,1554,29784193
"AGO",2020-09-26,4672,171,1639,29784193
"AGO",2020-09-27,4718,174,1707,29784193
"AGO",2020-09-28,4797,176,1813,29784193
"AGO",2020-09-29,4905,179,1833,29784193
"AGO",2020-09-30,4972,183,1941,29784193
"AGO",2020-10-01,5114,185,2082,29784193
"AGO",2020-10-02,5211,189,2215,29784193
"AGO",2020-10-03,5370,193,2436,29784193
"AGO",2020-10-04,5402,195,2577,29784193
"AGO",2020-10-05,5530,199,2591,29784193
"AGO",2020-10-06,5725,211,2598,29784193
"AGO",2020-10-07,5725,211,2598,29784193
"AGO",2020-10-08,5958,208,2635,29784193
"AGO",2020-10-09,6031,212,2685,29784193
"AGO",2020-10-10,6246,218,2716,29784193
"AGO",2020-10-11,6366,218,2743,29784193
"AGO",2020-10-12,6488,219,2744,29784193
"AGO",2020-10-13,6680,222,2761,29784193
"AGO",2020-10-14,6846,227,2801,29784193
"AGO",2020-10-15,7096,228,2928,29784193
"AGO",2020-10-16,7222,234,3012,29784193
"AGO",2020-10-17,7462,241,3022,29784193
"AGO",2020-10-18,7622,247,3030,29784193
"AGO",2020-10-19,7829,248,3031,29784193
"AGO",2020-10-20,8049,251,3037,29784193
"AGO",2020-10-21,8338,255,3040,29784193
"AGO",2020-10-22,8582,260,3305,29784193
"AGO",2020-10-23,8829,265,3384,29784193
"AGO",2020-10-24,9026,267,3461,29784193
"AGO",2020-10-25,9381,268,3508,29784193
"AGO",2020-10-26,9644,270,3530,29784193
"AGO",2020-10-27,9871,271,3647,29784193
"AGO",2020-10-28,10074,275,3693,29784193
"AGO",2020-10-29,10269,275,3736,29784193
"AGO",2020-10-30,10558,279,4107,29784193
"AGO",2020-10-31,10805,284,4523,29784193
"AGO",2020-11-01,11035,286,4920,29784193
"AGO",2020-11-02,11228,289,5172,29784193
"AGO",2020-11-03,11577,291,5230,29784193
"AGO",2020-11-04,11813,296,5266,29784193
"AGO",2020-11-05,12102,299,5350,29784193
"AGO",2020-11-06,12223,300,5626,29784193
"AGO",2020-11-07,12335,303,5647,29784193
"AGO",2020-11-08,12433,307,5899,29784193
"AGO",2020-11-09,12680,308,5927,29784193
"AGO",2020-11-10,12816,308,6036,29784193
"AGO",2020-11-11,12953,312,6125,29784193
"AGO",2020-11-12,13053,315,6250,29784193
"AGO",2020-11-13,13228,317,6326,29784193
"AGO",2020-11-14,13374,322,6345,29784193
"AGO",2020-11-15,13451,322,6444,29784193
"AGO",2020-11-16,13615,324,6523,29784193
"AGO",2020-11-17,13818,328,6582,29784193
"AGO",2020-11-18,13922,332,6623,29784193
"AGO",2020-11-19,14134,333,7062,29784193
"AGO",2020-11-20,14267,334,7117,29784193
"AGO",2020-11-21,14413,336,7273,29784193
"AGO",2020-11-22,14493,337,7346,29784193
"AGO",2020-11-23,14634,337,7351,29784193
"AGO",2020-11-24,14742,338,7444,29784193
"AGO",2020-11-25,14821,340,7517,29784193
"AGO",2020-11-26,14920,341,7617,29784193
"AGO",2020-11-27,15008,342,7697,29784193
"AGO",2020-11-28,15087,345,7763,29784193
"AGO",2020-11-29,15103,346,7763,29784193
"AGO",2020-11-30,15139,348,7851,29784193
"AGO",2020-12-01,15251,350,7932,29784193
"AGO",2020-12-02,15319,351,8139,29784193
"AGO",2020-12-03,15361,352,8244,29784193
"AGO",2020-12-04,15493,353,8299,29784193
"AGO",2020-12-05,15536,354,8335,29784193
"AGO",2020-12-06,15591,354,8338,29784193
"AGO",2020-12-07,15648,354,8353,29784193
"AGO",2020-12-08,15729,355,8470,29784193
"AGO",2020-12-09,15804,358,8579,29784193
"AGO",2020-12-10,15925,362,8679,29784193
"AGO",2020-12-11,16061,365,8798,29784193
"AGO",2020-12-12,16161,366,8841,29784193
"AGO",2020-12-13,16188,371,8898,29784193
"AGO",2020-12-14,16277,372,8924,29784193
"AGO",2020-12-15,16362,372,8990,29784193
"AGO",2020-12-16,16407,379,9194,29784193
"AGO",2020-12-17,16484,382,9266,29784193
"AGO",2020-12-18,16562,384,9345,29784193
"AGO",2020-12-19,16626,386,9518,29784193
"AGO",2020-12-20,16644,387,9592,29784193
"AGO",2020-12-21,16686,390,9695,29784193
"AGO",2020-12-22,16802,393,9729,29784193
"AGO",2020-12-23,16931,393,9729,29784193
"AGO",2020-12-24,17029,393,9729,29784193
"AGO",2020-12-25,17099,396,9921,29784193
"AGO",2020-12-26,17149,399,9976,29784193
"AGO",2020-12-27,17240,399,10354,29784193
"AGO",2020-12-28,17296,403,10354,29784193
"AGO",2020-12-29,17371,403,10627,29784193
"AGO",2020-12-30,17433,405,10859,29784193
"AGO",2020-12-31,17553,405,11044,29784193
"AGO",2021-01-01,17568,405,11146,29784193
"AGO",2021-01-02,17608,407,11189,29784193
"AGO",2021-01-03,17642,408,11223,29784193
"AGO",2021-01-04,17684,408,11266,29784193
"AGO",2021-01-05,17756,410,11376,29784193
"AGO",2021-01-06,17864,413,11477,29784193
"AGO",2021-01-07,17974,413,11955,29784193
"AGO",2021-01-08,18066,415,12712,29784193
"AGO",2021-01-09,18156,416,13205,29784193
"AGO",2021-01-10,18193,416,13872,29784193
"AGO",2021-01-11,18254,420,14825,29784193
"AGO",2021-01-12,18343,422,15512,29784193
"AGO",2021-01-13,18425,424,15631,29784193
"AGO",2021-01-14,18613,425,16008,29784193
"AGO",2021-01-15,18679,428,16120,29784193
"AGO",2021-01-16,18765,431,16225,29784193
"AGO",2021-01-17,18875,436,16347,29784193
"AGO",2021-01-18,18926,439,16677,29784193
"AGO",2021-01-19,19011,442,16822,29784193
"AGO",2021-01-20,19093,444,16921,29784193
"AGO",2021-01-21,19177,448,17176,29784193
"AGO",2021-01-22,19269,452,17223,29784193
"AGO",2021-01-23,19367,457,17249,29784193
"AGO",2021-01-24,19399,459,17266,29784193
"AGO",2021-01-25,19476,461,17327,29784193
"AGO",2021-01-26,19553,462,17388,29784193
"AGO",2021-01-27,19580,462,17602,29784193
"AGO",2021-01-28,19672,464,17692,29784193
"AGO",2021-01-29,19723,464,17918,29784193
"AGO",2021-01-30,19782,464,18015,29784193
"AGO",2021-01-31,19796,466,18035,29784193
"AGO",2021-02-01,19829,466,18180,29784193
"AGO",2021-02-02,19900,468,18232,29784193
"AGO",2021-02-03,19937,470,18335,29784193
"AGO",2021-02-04,19996,473,18381,29784193
"AGO",2021-02-05,20030,474,18431,29784193
"AGO",2021-02-06,20062,475,18475,29784193
"AGO",2021-02-07,20086,475,18540,29784193
"AGO",2021-02-08,20112,475,18596,29784193
"AGO",2021-02-09,20163,478,18623,29784193
"AGO",2021-02-10,20210,487,18687,29784193
"AGO",2021-02-11,20261,487,18710,29784193
"AGO",2021-02-12,20294,490,18786,29784193
"AGO",2021-02-13,20329,491,18790,29784193
"AGO",2021-02-14,20366,492,18795,29784193
"AGO",2021-02-15,20381,493,18884,29784193
"AGO",2021-02-16,20389,494,18929,29784193
"AGO",2021-02-17,20400,496,18951,29784193
"AGO",2021-02-18,20452,498,18972,29784193
"AGO",2021-02-19,20478,498,18991,29784193
"AGO",2021-02-20,20499,498,19005,29784193
"AGO",2021-02-21,20519,499,19013,29784193
"AGO",2021-02-22,20548,499,19190,29784193
"AGO",2021-02-23,20584,500,19207,29784193
"AGO",2021-02-24,20640,501,19221,29784193
"AGO",2021-02-25,20695,502,19238,29784193
"AGO",2021-02-26,20759,504,19307,29784193
"AGO",2021-02-27,20782,506,19315,29784193
"ALB",2020-01-22,0,0,0,2873457
"ALB",2020-01-23,0,0,0,2873457
"ALB",2020-01-24,0,0,0,2873457
"ALB",2020-01-25,0,0,0,2873457
"ALB",2020-01-26,0,0,0,2873457
"ALB",2020-01-27,0,0,0,2873457
"ALB",2020-01-28,0,0,0,2873457
"ALB",2020-01-29,0,0,0,2873457
"ALB",2020-01-30,0,0,0,2873457
"ALB",2020-01-31,0,0,0,2873457
"ALB",2020-02-01,0,0,0,2873457
"ALB",2020-02-02,0,0,0,2873457
"ALB",2020-02-03,0,0,0,2873457
"ALB",2020-02-04,0,0,0,2873457
"ALB",2020-02-05,0,0,0,2873457
"ALB",2020-02-06,0,0,0,2873457
"ALB",2020-02-07,0,0,0,2873457
"ALB",2020-02-08,0,0,0,2873457
"ALB",2020-02-09,0,0,0,2873457
"ALB",2020-02-10,0,0,0,2873457
"ALB",2020-02-11,0,0,0,2873457
"ALB",2020-02-12,0,0,0,2873457
"ALB",2020-02-13,0,0,0,2873457
"ALB",2020-02-14,0,0,0,2873457
"ALB",2020-02-15,0,0,0,2873457
"ALB",2020-02-16,0,0,0,2873457
"ALB",2020-02-17,0,0,0,2873457
"ALB",2020-02-18,0,0,0,2873457
"ALB",2020-02-19,0,0,0,2873457
"ALB",2020-02-20,0,0,0,2873457
"ALB",2020-02-21,0,0,0,2873457
"ALB",2020-02-22,0,0,0,2873457
"ALB",2020-02-23,0,0,0,2873457
"ALB",2020-02-24,0,0,0,2873457
"ALB",2020-02-25,0,0,0,2873457
"ALB",2020-02-26,0,0,0,2873457
"ALB",2020-02-27,0,0,0,2873457
"ALB",2020-02-28,0,0,0,2873457
"ALB",2020-02-29,0,0,0,2873457
"ALB",2020-03-01,0,0,0,2873457
"ALB",2020-03-02,0,0,0,2873457
"ALB",2020-03-03,0,0,0,2873457
"ALB",2020-03-04,0,0,0,2873457
"ALB",2020-03-05,0,0,0,2873457
"ALB",2020-03-06,0,0,0,2873457
"ALB",2020-03-07,0,0,0,2873457
"ALB",2020-03-08,0,0,0,2873457
"ALB",2020-03-09,2,0,0,2873457
"ALB",2020-03-10,10,0,0,2873457
"ALB",2020-03-11,12,1,0,2873457
"ALB",2020-03-12,23,1,0,2873457
"ALB",2020-03-13,33,1,0,2873457
"ALB",2020-03-14,38,1,0,2873457
"ALB",2020-03-15,42,1,0,2873457
"ALB",2020-03-16,51,1,0,2873457
"ALB",2020-03-17,55,1,0,2873457
"ALB",2020-03-18,59,2,0,2873457
"ALB",2020-03-19,64,2,0,2873457
"ALB",2020-03-20,70,2,0,2873457
"ALB",2020-03-21,76,2,2,2873457
"ALB",2020-03-22,89,2,2,2873457
"ALB",2020-03-23,104,4,2,2873457
"ALB",2020-03-24,123,5,10,2873457
"ALB",2020-03-25,146,5,17,2873457
"ALB",2020-03-26,174,6,17,2873457
"ALB",2020-03-27,186,8,31,2873457
"ALB",2020-03-28,197,10,31,2873457
"ALB",2020-03-29,212,10,33,2873457
"ALB",2020-03-30,223,11,44,2873457
"ALB",2020-03-31,243,15,52,2873457
"ALB",2020-04-01,259,15,67,2873457
"ALB",2020-04-02,277,16,76,2873457
"ALB",2020-04-03,304,17,89,2873457
"ALB",2020-04-04,333,20,99,2873457
"ALB",2020-04-05,361,20,104,2873457
"ALB",2020-04-06,377,21,116,2873457
"ALB",2020-04-07,383,22,131,2873457
"ALB",2020-04-08,400,22,154,2873457
"ALB",2020-04-09,409,23,165,2873457
"ALB",2020-04-10,416,23,182,2873457
"ALB",2020-04-11,433,23,197,2873457
"ALB",2020-04-12,446,23,217,2873457
"ALB",2020-04-13,467,23,232,2873457
"ALB",2020-04-14,475,24,248,2873457
"ALB",2020-04-15,494,25,251,2873457
"ALB",2020-04-16,518,26,277,2873457
"ALB",2020-04-17,539,26,283,2873457
"ALB",2020-04-18,548,26,302,2873457
"ALB",2020-04-19,562,26,314,2873457
"ALB",2020-04-20,584,26,327,2873457
"ALB",2020-04-21,609,26,345,2873457
"ALB",2020-04-22,634,27,356,2873457
"ALB",2020-04-23,663,27,385,2873457
"ALB",2020-04-24,678,27,394,2873457
"ALB",2020-04-25,712,27,403,2873457
"ALB",2020-04-26,726,28,410,2873457
"ALB",2020-04-27,736,28,422,2873457
"ALB",2020-04-28,750,30,431,2873457
"ALB",2020-04-29,766,30,455,2873457
"ALB",2020-04-30,773,31,470,2873457
"ALB",2020-05-01,782,31,488,2873457
"ALB",2020-05-02,789,31,519,2873457
"ALB",2020-05-03,795,31,531,2873457
"ALB",2020-05-04,803,31,543,2873457
"ALB",2020-05-05,820,31,570,2873457
"ALB",2020-05-06,832,31,595,2873457
"ALB",2020-05-07,842,31,605,2873457
"ALB",2020-05-08,850,31,620,2873457
"ALB",2020-05-09,856,31,627,2873457
"ALB",2020-05-10,868,31,650,2873457
"ALB",2020-05-11,872,31,654,2873457
"ALB",2020-05-12,876,31,682,2873457
"ALB",2020-05-13,880,31,688,2873457
"ALB",2020-05-14,898,31,694,2873457
"ALB",2020-05-15,916,31,705,2873457
"ALB",2020-05-16,933,31,714,2873457
"ALB",2020-05-17,946,31,715,2873457
"ALB",2020-05-18,948,31,727,2873457
"ALB",2020-05-19,949,31,742,2873457
"ALB",2020-05-20,964,31,758,2873457
"ALB",2020-05-21,969,31,771,2873457
"ALB",2020-05-22,981,31,777,2873457
"ALB",2020-05-23,989,31,783,2873457
"ALB",2020-05-24,998,32,789,2873457
"ALB",2020-05-25,1004,32,795,2873457
"ALB",2020-05-26,1029,33,803,2873457
"ALB",2020-05-27,1050,33,812,2873457
"ALB",2020-05-28,1076,33,823,2873457
"ALB",2020-05-29,1099,33,851,2873457
"ALB",2020-05-30,1122,33,857,2873457
"ALB",2020-05-31,1137,33,872,2873457
"ALB",2020-06-01,1143,33,877,2873457
"ALB",2020-06-02,1164,33,891,2873457
"ALB",2020-06-03,1184,33,898,2873457
"ALB",2020-06-04,1197,33,898,2873457
"ALB",2020-06-05,1212,33,910,2873457
"ALB",2020-06-06,1232,34,925,2873457
"ALB",2020-06-07,1246,34,938,2873457
"ALB",2020-06-08,1263,34,945,2873457
"ALB",2020-06-09,1299,34,960,2873457
"ALB",2020-06-10,1341,34,980,2873457
"ALB",2020-06-11,1385,35,1001,2873457
"ALB",2020-06-12,1416,36,1034,2873457
"ALB",2020-06-13,1464,36,1039,2873457
"ALB",2020-06-14,1521,36,1044,2873457
"ALB",2020-06-15,1590,36,1055,2873457
"ALB",2020-06-16,1672,37,1064,2873457
"ALB",2020-06-17,1722,38,1077,2873457
"ALB",2020-06-18,1788,39,1086,2873457
"ALB",2020-06-19,1838,42,1114,2873457
"ALB",2020-06-20,1891,43,1126,2873457
"ALB",2020-06-21,1962,44,1134,2873457
"ALB",2020-06-22,1995,44,1159,2873457
"ALB",2020-06-23,2047,45,1195,2873457
"ALB",2020-06-24,2114,47,1217,2873457
"ALB",2020-06-25,2192,49,1250,2873457
"ALB",2020-06-26,2269,51,1298,2873457
"ALB",2020-06-27,2330,53,1346,2873457
"ALB",2020-06-28,2402,55,1384,2873457
"ALB",2020-06-29,2466,58,1438,2873457
"ALB",2020-06-30,2535,62,1459,2873457
"ALB",2020-07-01,2580,65,1516,2873457
"ALB",2020-07-02,2662,69,1559,2873457
"ALB",2020-07-03,2752,72,1592,2873457
"ALB",2020-07-04,2819,74,1637,2873457
"ALB",2020-07-05,2893,76,1657,2873457
"ALB",2020-07-06,2964,79,1702,2873457
"ALB",2020-07-07,3038,81,1744,2873457
"ALB",2020-07-08,3106,83,1791,2873457
"ALB",2020-07-09,3188,83,1832,2873457
"ALB",2020-07-10,3278,85,1875,2873457
"ALB",2020-07-11,3371,89,1881,2873457
"ALB",2020-07-12,3454,93,1946,2873457
"ALB",2020-07-13,3571,95,2014,2873457
"ALB",2020-07-14,3667,97,2062,2873457
"ALB",2020-07-15,3752,101,2091,2873457
"ALB",2020-07-16,3851,104,2137,2873457
"ALB",2020-07-17,3906,107,2214,2873457
"ALB",2020-07-18,4008,111,2264,2873457
"ALB",2020-07-19,4090,112,2311,2873457
"ALB",2020-07-20,4171,113,2352,2873457
"ALB",2020-07-21,4290,117,2397,2873457
"ALB",2020-07-22,4358,120,2463,2873457
"ALB",2020-07-23,4466,123,2523,2873457
"ALB",2020-07-24,4570,128,2608,2873457
"ALB",2020-07-25,4637,134,2637,2873457
"ALB",2020-07-26,4763,138,2682,2873457
"ALB",2020-07-27,4880,144,2745,2873457
"ALB",2020-07-28,4997,148,2789,2873457
"ALB",2020-07-29,5105,150,2830,2873457
"ALB",2020-07-30,5197,154,2883,2873457
"ALB",2020-07-31,5276,157,2952,2873457
"ALB",2020-08-01,5396,161,2961,2873457
"ALB",2020-08-02,5519,166,3018,2873457
"ALB",2020-08-03,5620,172,3031,2873457
"ALB",2020-08-04,5750,176,3031,2873457
"ALB",2020-08-05,5889,182,3123,2873457
"ALB",2020-08-06,6016,188,3155,2873457
"ALB",2020-08-07,6151,189,3227,2873457
"ALB",2020-08-08,6275,193,3268,2873457
"ALB",2020-08-09,6411,199,3342,2873457
"ALB",2020-08-10,6536,200,3379,2873457
"ALB",2020-08-11,6676,205,3480,2873457
"ALB",2020-08-12,6817,208,3552,2873457
"ALB",2020-08-13,6971,213,3616,2873457
"ALB",2020-08-14,7117,219,3695,2873457
"ALB",2020-08-15,7260,225,3746,2873457
"ALB",2020-08-16,7380,228,3794,2873457
"ALB",2020-08-17,7499,230,3816,2873457
"ALB",2020-08-18,7654,232,3871,2873457
"ALB",2020-08-19,7812,234,3928,2873457
"ALB",2020-08-20,7967,238,3986,2873457
"ALB",2020-08-21,8119,240,4096,2873457
"ALB",2020-08-22,8275,245,4184,2873457
"ALB",2020-08-23,8427,250,4332,2873457
"ALB",2020-08-24,8605,254,4413,2873457
"ALB",2020-08-25,8759,259,4530,2873457
"ALB",2020-08-26,8927,263,4633,2873457
"ALB",2020-08-27,9083,266,4791,2873457
"ALB",2020-08-28,9195,271,4923,2873457
"ALB",2020-08-29,9279,275,5020,2873457
"ALB",2020-08-30,9380,280,5139,2873457
"ALB",2020-08-31,9513,284,5214,2873457
"ALB",2020-09-01,9606,290,5441,2873457
"ALB",2020-09-02,9728,296,5582,2873457
"ALB",2020-09-03,9844,301,5732,2873457
"ALB",2020-09-04,9967,306,5882,2873457
"ALB",2020-09-05,10102,312,5976,2873457
"ALB",2020-09-06,10255,316,6106,2873457
"ALB",2020-09-07,10406,319,6186,2873457
"ALB",2020-09-08,10553,321,6239,2873457
"ALB",2020-09-09,10704,322,6284,2873457
"ALB",2020-09-10,10860,324,6346,2873457
"ALB",2020-09-11,11021,327,6443,2873457
"ALB",2020-09-12,11185,330,6494,2873457
"ALB",2020-09-13,11353,334,6569,2873457
"ALB",2020-09-14,11520,338,6615,2873457
"ALB",2020-09-15,11672,340,6668,2873457
"ALB",2020-09-16,11816,343,6733,2873457
"ALB",2020-09-17,11948,347,6788,2873457
"ALB",2020-09-18,12073,353,6831,2873457
"ALB",2020-09-19,12226,358,6888,2873457
"ALB",2020-09-20,12385,362,6940,2873457
"ALB",2020-09-21,12535,364,6995,2873457
"ALB",2020-09-22,12666,367,7042,2873457
"ALB",2020-09-23,12787,370,7139,2873457
"ALB",2020-09-24,12921,370,7239,2873457
"ALB",2020-09-25,13045,373,7309,2873457
"ALB",2020-09-26,13153,375,7397,2873457
"ALB",2020-09-27,13259,377,7397,2873457
"ALB",2020-09-28,13391,380,7629,2873457
"ALB",2020-09-29,13518,384,7732,2873457
"ALB",2020-09-30,13649,387,7847,2873457
"ALB",2020-10-01,13806,388,8077,2873457
"ALB",2020-10-02,13965,389,8342,2873457
"ALB",2020-10-03,14117,392,8536,2873457
"ALB",2020-10-04,14266,396,8675,2873457
"ALB",2020-10-05,14410,400,8825,2873457
"ALB",2020-10-06,14568,403,8965,2873457
"ALB",2020-10-07,14730,407,9115,2873457
"ALB",2020-10-08,14899,411,9215,2873457
"ALB",2020-10-09,15066,413,9304,2873457
"ALB",2020-10-10,15231,416,9406,2873457
"ALB",2020-10-11,15399,420,9500,2873457
"ALB",2020-10-12,15570,424,9585,2873457
"ALB",2020-10-13,15752,429,9675,2873457
"ALB",2020-10-14,15955,434,9762,2873457
"ALB",2020-10-15,16212,439,9864,2873457
"ALB",2020-10-16,16501,443,9957,2873457
"ALB",2020-10-17,16774,448,10001,2873457
"ALB",2020-10-18,17055,451,10071,2873457
"ALB",2020-10-19,17350,454,10167,2873457
"ALB",2020-10-20,17651,458,10225,2873457
"ALB",2020-10-21,17948,462,10341,2873457
"ALB",2020-10-22,18250,465,10395,2873457
"ALB",2020-10-23,18556,469,10466,2873457
"ALB",2020-10-24,18858,473,10548,2873457
"ALB",2020-10-25,19157,477,10654,2873457
"ALB",2020-10-26,19445,480,10705,2873457
"ALB",2020-10-27,19729,487,10808,2873457
"ALB",2020-10-28,20040,493,10893,2873457
"ALB",2020-10-29,20315,499,11007,2873457
"ALB",2020-10-30,20634,502,11097,2873457
"ALB",2020-10-31,20875,509,11189,2873457
"ALB",2020-11-01,21202,518,11246,2873457
"ALB",2020-11-02,21523,527,11367,2873457
"ALB",2020-11-03,21904,532,11473,2873457
"ALB",2020-11-04,22300,536,11578,2873457
"ALB",2020-11-05,22721,543,11696,2873457
"ALB",2020-11-06,23210,549,11861,2873457
"ALB",2020-11-07,23705,557,12002,2873457
"ALB",2020-11-08,24206,559,12092,2873457
"ALB",2020-11-09,24731,571,12203,2873457
"ALB",2020-11-10,25294,579,12353,2873457
"ALB",2020-11-11,25801,590,12493,2873457
"ALB",2020-11-12,26211,598,12574,2873457
"ALB",2020-11-13,26701,605,12667,2873457
"ALB",2020-11-14,27233,612,12767,2873457
"ALB",2020-11-15,27830,623,12889,2873457
"ALB",2020-11-16,28432,631,13453,2873457
"ALB",2020-11-17,29126,637,13804,2873457
"ALB",2020-11-18,29837,646,14216,2873457
"ALB",2020-11-19,30623,657,14565,2873457
"ALB",2020-11-20,31459,672,15055,2873457
"ALB",2020-11-21,32196,685,15469,2873457
"ALB",2020-11-22,32761,699,15842,2873457
"ALB",2020-11-23,33556,716,16230,2873457
"ALB",2020-11-24,34300,735,16666,2873457
"ALB",2020-11-25,34944,743,17031,2873457
"ALB",2020-11-26,35600,753,17352,2873457
"ALB",2020-11-27,36245,771,17755,2873457
"ALB",2020-11-28,36790,787,18152,2873457
"ALB",2020-11-29,37625,798,18481,2873457
"ALB",2020-11-30,38182,810,18849,2873457
"ALB",2020-12-01,39014,822,19384,2873457
"ALB",2020-12-02,39719,839,19912,2873457
"ALB",2020-12-03,40501,852,20484,2873457
"ALB",2020-12-04,41302,870,20974,2873457
"ALB",2020-12-05,42148,889,21286,2873457
"ALB",2020-12-06,42988,905,21617,2873457
"ALB",2020-12-07,43683,922,22180,2873457
"ALB",2020-12-08,44436,936,22527,2873457
"ALB",2020-12-09,45188,951,23072,2873457
"ALB",2020-12-10,46061,965,23609,2873457
"ALB",2020-12-11,46863,977,24136,2873457
"ALB",2020-12-12,47742,989,24520,2873457
"ALB",2020-12-13,48530,1003,24820,2873457
"ALB",2020-12-14,49191,1016,24820,2873457
"ALB",2020-12-15,50000,1028,25876,2873457
"ALB",2020-12-16,50637,1040,26381,2873457
"ALB",2020-12-17,51424,1055,26898,2873457
"ALB",2020-12-18,52004,1066,27426,2873457
"ALB",2020-12-19,52542,1074,27831,2873457
"ALB",2020-12-20,53003,1088,28121,2873457
"ALB",2020-12-21,53425,1098,28752,2873457
"ALB",2020-12-22,53814,1111,29249,2873457
"ALB",2020-12-23,54317,1117,29799,2873457
"ALB",2020-12-24,54827,1125,30276,2873457
"ALB",2020-12-25,55380,1134,30790,2873457
"ALB",2020-12-26,55755,1143,31181,2873457
"ALB",2020-12-27,56254,1153,31565,2873457
"ALB",2020-12-28,56572,1164,32122,2873457
"ALB",2020-12-29,57146,1170,32700,2873457
"ALB",2020-12-30,57727,1174,33185,2873457
"ALB",2020-12-31,58316,1181,33634,2873457
"ALB",2021-01-01,58316,1181,33634,2873457
"ALB",2021-01-02,58991,1190,34353,2873457
"ALB",2021-01-03,59438,1193,34648,2873457
"ALB",2021-01-04,59623,1199,34996,2873457
"ALB",2021-01-05,60283,1210,35551,2873457
"ALB",2021-01-06,61008,1217,36102,2873457
"ALB",2021-01-07,61705,1223,36535,2873457
"ALB",2021-01-08,62378,1230,36971,2873457
"ALB",2021-01-09,63033,1233,37327,2873457
"ALB",2021-01-10,63595,1241,37648,2873457
"ALB",2021-01-11,63971,1247,37981,2873457
"ALB",2021-01-12,64627,1252,38421,2873457
"ALB",2021-01-13,65334,1256,38860,2873457
"ALB",2021-01-14,65994,1261,39246,2873457
"ALB",2021-01-15,66635,1265,39625,2873457
"ALB",2021-01-16,67216,1270,40090,2873457
"ALB",2021-01-17,67690,1277,40453,2873457
"ALB",2021-01-18,67982,1281,40870,2873457
